OBJECTID,landcoversEastClassifications,thumbUrl,DownloadThumbPicture,EastOriginalUrl,DownloadOriginalPicture
644,"20% MUC 94 [Urban, Other]; 40% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/06/17/1694973/thumb.jpg,golc_thumb_2020_06_17_1694973,https://data.globe.gov/system/photos/2020/06/17/1694973/original.jpg,golc_2020_06_17_1694973
645,"50% MUC 92 [Urban, Commercial Property]",https://data.globe.gov/system/photos/2020/06/17/1694990/thumb.jpg,golc_thumb_2020_06_17_1694990,https://data.globe.gov/system/photos/2020/06/17/1694990/original.jpg,golc_2020_06_17_1694990
646,"80% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/17/1694996/thumb.jpg,golc_thumb_2020_06_17_1694996,https://data.globe.gov/system/photos/2020/06/17/1694996/original.jpg,golc_2020_06_17_1694996
647,"50% MUC 1 [Trees, Loosely Spaced, Not Sure Which]; 60% MUC 93 [Urban, Roads and Parking]; 50% MUC 91 [Urban, Residential Property]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/06/17/1695028/thumb.jpg,golc_thumb_2020_06_17_1695028,https://data.globe.gov/system/photos/2020/06/17/1695028/original.jpg,golc_2020_06_17_1695028
648,"50% MUC 91 [Urban, Residential Property]; 80% MUC 93 [Urban, Roads and Parking]; 30% MUC 1 [Trees, Loosely Spaced, Not Sure Which]",https://data.globe.gov/system/photos/2020/06/17/1695034/thumb.jpg,golc_thumb_2020_06_17_1695034,https://data.globe.gov/system/photos/2020/06/17/1695034/original.jpg,golc_2020_06_17_1695034
649,"50% MUC 00 [Trees, Closely Spaced, Not Sure Which]; 30% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]; 80% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/17/1695040/thumb.jpg,golc_thumb_2020_06_17_1695040,https://data.globe.gov/system/photos/2020/06/17/1695040/original.jpg,golc_2020_06_17_1695040
650,"40% MUC 91 [Urban, Residential Property]; 70% MUC 93 [Urban, Roads and Parking]; 20% MUC 1 [Trees, Loosely Spaced, Not Sure Which]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/06/17/1695046/thumb.jpg,golc_thumb_2020_06_17_1695046,https://data.globe.gov/system/photos/2020/06/17/1695046/original.jpg,golc_2020_06_17_1695046
651,"70% MUC 91 [Urban, Residential Property]; 60% MUC 93 [Urban, Roads and Parking]; 40% MUC 1 [Trees, Loosely Spaced, Not Sure Which]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/06/17/1695052/thumb.jpg,golc_thumb_2020_06_17_1695052,https://data.globe.gov/system/photos/2020/06/17/1695052/original.jpg,golc_2020_06_17_1695052
652,"50% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 70% MUC 93 [Urban, Roads and Parking]; 30% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/17/1695220/thumb.jpg,golc_thumb_2020_06_17_1695220,https://data.globe.gov/system/photos/2020/06/17/1695220/original.jpg,golc_2020_06_17_1695220
653,"80% MUC 93 [Urban, Roads and Parking]; 20% MUC 91 [Urban, Residential Property]; 40% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/17/1695226/thumb.jpg,golc_thumb_2020_06_17_1695226,https://data.globe.gov/system/photos/2020/06/17/1695226/original.jpg,golc_2020_06_17_1695226
654,null,https://data.globe.gov/system/photos/2020/06/17/1695232/thumb.jpg,golc_thumb_2020_06_17_1695232,https://data.globe.gov/system/photos/2020/06/17/1695232/original.jpg,golc_2020_06_17_1695232
655,"60% MUC 01 (n) [Trees, Closely Spaced, Evergreen - Needle Leaved]; 20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 70% MUC 43 [Herbaceous/Grassland, Short Grass]; 30% MUC 56 [Barren, Dirt/Other]",https://data.globe.gov/system/photos/2020/06/17/1695238/thumb.jpg,golc_thumb_2020_06_17_1695238,https://data.globe.gov/system/photos/2020/06/17/1695238/original.jpg,golc_2020_06_17_1695238
656,null,https://data.globe.gov/system/photos/2020/06/17/1695244/thumb.jpg,golc_thumb_2020_06_17_1695244,https://data.globe.gov/system/photos/2020/06/17/1695244/original.jpg,golc_2020_06_17_1695244
657,null,https://data.globe.gov/system/photos/2020/06/17/1695250/thumb.jpg,golc_thumb_2020_06_17_1695250,https://data.globe.gov/system/photos/2020/06/17/1695250/original.jpg,golc_2020_06_17_1695250
658,"80% MUC 93 [Urban, Roads and Parking]; 20% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/18/1695397/thumb.jpg,golc_thumb_2020_06_18_1695397,https://data.globe.gov/system/photos/2020/06/18/1695397/original.jpg,golc_2020_06_18_1695397
659,"40% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 40% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 30% MUC 01 (n) [Trees, Closely Spaced, Evergreen - Needle Leaved]; 30% MUC 01 (b) [Trees, Closely Spaced, Evergreen - Broad Leaved]; 20% MUC 21 (c) [Shrubs, Closely Spaced, Tall Evergreen]; 50% MUC 43 [Herbaceous/Grassland, Short Grass]; 50% MUC 42 [Herbaceous/Grassland, Medium Grass]; 10% MUC 41 [Herbaceous/Grassland, Tall Grass]; 30% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/16/1695458/thumb.jpg,golc_thumb_2020_06_16_1695458,https://data.globe.gov/system/photos/2020/06/16/1695458/original.jpg,golc_2020_06_16_1695458
660,null,https://data.globe.gov/system/photos/2020/06/17/1699409/thumb.jpg,golc_thumb_2020_06_17_1699409,https://data.globe.gov/system/photos/2020/06/17/1699409/original.jpg,golc_2020_06_17_1699409
661,null,https://data.globe.gov/system/photos/2020/06/17/1699415/thumb.jpg,golc_thumb_2020_06_17_1699415,https://data.globe.gov/system/photos/2020/06/17/1699415/original.jpg,golc_2020_06_17_1699415
662,null,https://data.globe.gov/system/photos/2020/06/17/1699421/thumb.jpg,golc_thumb_2020_06_17_1699421,https://data.globe.gov/system/photos/2020/06/17/1699421/original.jpg,golc_2020_06_17_1699421
663,"20% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 20% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 30% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 60% MUC 43 [Herbaceous/Grassland, Short Grass]; 100% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/18/1696838/thumb.jpg,golc_thumb_2020_06_18_1696838,https://data.globe.gov/system/photos/2020/06/18/1696838/original.jpg,golc_2020_06_18_1696838
664,"30% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 20% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 20% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 70% MUC 43 [Herbaceous/Grassland, Short Grass]; 100% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/18/1696844/thumb.jpg,golc_thumb_2020_06_18_1696844,https://data.globe.gov/system/photos/2020/06/18/1696844/original.jpg,golc_2020_06_18_1696844
665,"20% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 10% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]; 100% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/18/1696908/thumb.jpg,golc_thumb_2020_06_18_1696908,https://data.globe.gov/system/photos/2020/06/18/1696908/original.jpg,golc_2020_06_18_1696908
666,"10% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 10% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 20% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 50% MUC 43 [Herbaceous/Grassland, Short Grass]; 100% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/18/1696856/thumb.jpg,golc_thumb_2020_06_18_1696856,https://data.globe.gov/system/photos/2020/06/18/1696856/original.jpg,golc_2020_06_18_1696856
667,"30% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 30% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 20% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 70% MUC 43 [Herbaceous/Grassland, Short Grass]; 100% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/18/1696862/thumb.jpg,golc_thumb_2020_06_18_1696862,https://data.globe.gov/system/photos/2020/06/18/1696862/original.jpg,golc_2020_06_18_1696862
668,"40% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 50% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 20% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 70% MUC 43 [Herbaceous/Grassland, Short Grass]; 100% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/18/1696868/thumb.jpg,golc_thumb_2020_06_18_1696868,https://data.globe.gov/system/photos/2020/06/18/1696868/original.jpg,golc_2020_06_18_1696868
669,"20% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 20% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 70% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 70% MUC 43 [Herbaceous/Grassland, Short Grass]; 100% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/18/1696874/thumb.jpg,golc_thumb_2020_06_18_1696874,https://data.globe.gov/system/photos/2020/06/18/1696874/original.jpg,golc_2020_06_18_1696874
670,"30% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 30% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 70% MUC 43 [Herbaceous/Grassland, Short Grass]; 100% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/18/1696880/thumb.jpg,golc_thumb_2020_06_18_1696880,https://data.globe.gov/system/photos/2020/06/18/1696880/original.jpg,golc_2020_06_18_1696880
671,"20% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 20% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 70% MUC 43 [Herbaceous/Grassland, Short Grass]; 90% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/18/1696886/thumb.jpg,golc_thumb_2020_06_18_1696886,https://data.globe.gov/system/photos/2020/06/18/1696886/original.jpg,golc_2020_06_18_1696886
672,"30% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 30% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 20% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 60% MUC 43 [Herbaceous/Grassland, Short Grass]; 100% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/18/1696892/thumb.jpg,golc_thumb_2020_06_18_1696892,https://data.globe.gov/system/photos/2020/06/18/1696892/original.jpg,golc_2020_06_18_1696892
673,"30% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 20% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 20% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 70% MUC 43 [Herbaceous/Grassland, Short Grass]; 100% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/18/1696898/thumb.jpg,golc_thumb_2020_06_18_1696898,https://data.globe.gov/system/photos/2020/06/18/1696898/original.jpg,golc_2020_06_18_1696898
674,"80% MUC 93 [Urban, Roads and Parking]; 40% MUC 81 (4) [Cultivated, Other Agriculture]",https://data.globe.gov/system/photos/2020/06/18/1696966/thumb.jpg,golc_thumb_2020_06_18_1696966,https://data.globe.gov/system/photos/2020/06/18/1696966/original.jpg,golc_2020_06_18_1696966
675,"50% MUC 91 [Urban, Residential Property]; 70% MUC 93 [Urban, Roads and Parking]; 30% MUC 1 [Trees, Loosely Spaced, Not Sure Which]",https://data.globe.gov/system/photos/2020/06/18/1696972/thumb.jpg,golc_thumb_2020_06_18_1696972,https://data.globe.gov/system/photos/2020/06/18/1696972/original.jpg,golc_2020_06_18_1696972
676,"70% MUC 91 [Urban, Residential Property]; 40% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/18/1696980/thumb.jpg,golc_thumb_2020_06_18_1696980,https://data.globe.gov/system/photos/2020/06/18/1696980/original.jpg,golc_2020_06_18_1696980
677,"70% MUC 00 [Trees, Closely Spaced, Not Sure Which]; 50% MUC 43 [Herbaceous/Grassland, Short Grass]; 10% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/18/1696987/thumb.jpg,golc_thumb_2020_06_18_1696987,https://data.globe.gov/system/photos/2020/06/18/1696987/original.jpg,golc_2020_06_18_1696987
678,null,https://data.globe.gov/system/photos/2020/06/19/1697153/thumb.jpg,golc_thumb_2020_06_19_1697153,https://data.globe.gov/system/photos/2020/06/19/1697153/original.jpg,golc_2020_06_19_1697153
679,null,https://data.globe.gov/system/photos/2020/06/19/1697167/thumb.jpg,golc_thumb_2020_06_19_1697167,https://data.globe.gov/system/photos/2020/06/19/1697167/original.jpg,golc_2020_06_19_1697167
680,null,https://data.globe.gov/system/photos/2020/06/19/1697179/thumb.jpg,golc_thumb_2020_06_19_1697179,https://data.globe.gov/system/photos/2020/06/19/1697179/original.jpg,golc_2020_06_19_1697179
681,null,https://data.globe.gov/system/photos/2020/06/19/1697204/thumb.jpg,golc_thumb_2020_06_19_1697204,https://data.globe.gov/system/photos/2020/06/19/1697204/original.jpg,golc_2020_06_19_1697204
682,null,https://data.globe.gov/system/photos/2020/06/19/1698165/thumb.jpg,golc_thumb_2020_06_19_1698165,https://data.globe.gov/system/photos/2020/06/19/1698165/original.jpg,golc_2020_06_19_1698165
683,null,https://data.globe.gov/system/photos/2020/06/19/1698171/thumb.jpg,golc_thumb_2020_06_19_1698171,https://data.globe.gov/system/photos/2020/06/19/1698171/original.jpg,golc_2020_06_19_1698171
684,null,https://data.globe.gov/system/photos/2020/06/19/1698177/thumb.jpg,golc_thumb_2020_06_19_1698177,https://data.globe.gov/system/photos/2020/06/19/1698177/original.jpg,golc_2020_06_19_1698177
685,null,https://data.globe.gov/system/photos/2020/06/19/1698189/thumb.jpg,golc_thumb_2020_06_19_1698189,https://data.globe.gov/system/photos/2020/06/19/1698189/original.jpg,golc_2020_06_19_1698189
686,null,https://data.globe.gov/system/photos/2020/06/19/1698195/thumb.jpg,golc_thumb_2020_06_19_1698195,https://data.globe.gov/system/photos/2020/06/19/1698195/original.jpg,golc_2020_06_19_1698195
687,null,null,null,null,null
688,null,https://data.globe.gov/system/photos/2020/07/28/1798909/thumb.jpg,golc_thumb_2020_07_28_1798909,https://data.globe.gov/system/photos/2020/07/28/1798909/original.jpg,golc_2020_07_28_1798909
689,null,https://data.globe.gov/system/photos/2020/07/28/1798920/thumb.jpg,golc_thumb_2020_07_28_1798920,https://data.globe.gov/system/photos/2020/07/28/1798920/original.jpg,golc_2020_07_28_1798920
690,null,null,null,null,null
691,null,null,null,null,null
692,null,https://data.globe.gov/system/photos/2020/07/28/1798931/thumb.jpg,golc_thumb_2020_07_28_1798931,https://data.globe.gov/system/photos/2020/07/28/1798931/original.jpg,golc_2020_07_28_1798931
693,null,https://data.globe.gov/system/photos/2020/07/28/1799288/thumb.jpg,golc_thumb_2020_07_28_1799288,https://data.globe.gov/system/photos/2020/07/28/1799288/original.jpg,golc_2020_07_28_1799288
694,null,https://data.globe.gov/system/photos/2020/07/28/1799734/thumb.jpg,golc_thumb_2020_07_28_1799734,https://data.globe.gov/system/photos/2020/07/28/1799734/original.jpg,golc_2020_07_28_1799734
695,"30% MUC 71 [Open Water, Freshwater]; 20% MUC 53 [Barren, Bare Rock]; 10% MUC 56 [Barren, Dirt/Other]; 40% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 40% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/07/28/1799740/thumb.jpg,golc_thumb_2020_07_28_1799740,https://data.globe.gov/system/photos/2020/07/28/1799740/original.jpg,golc_2020_07_28_1799740
696,"30% MUC 43 [Herbaceous/Grassland, Short Grass]; 30% MUC 53 [Barren, Bare Rock]; 10% MUC 56 [Barren, Dirt/Other]; 20% MUC 71 [Open Water, Freshwater]",https://data.globe.gov/system/photos/2020/07/28/1799746/thumb.jpg,golc_thumb_2020_07_28_1799746,https://data.globe.gov/system/photos/2020/07/28/1799746/original.jpg,golc_2020_07_28_1799746
697,"30% MUC 43 [Herbaceous/Grassland, Short Grass]; 40% MUC 53 [Barren, Bare Rock]; 30% MUC 71 [Open Water, Freshwater]",https://data.globe.gov/system/photos/2020/07/28/1799752/thumb.jpg,golc_thumb_2020_07_28_1799752,https://data.globe.gov/system/photos/2020/07/28/1799752/original.jpg,golc_2020_07_28_1799752
698,"20% MUC 93 [Urban, Roads and Parking]; 80% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/07/28/1799758/thumb.jpg,golc_thumb_2020_07_28_1799758,https://data.globe.gov/system/photos/2020/07/28/1799758/original.jpg,golc_2020_07_28_1799758
699,null,https://data.globe.gov/system/photos/2020/07/28/1799763/thumb.jpg,golc_thumb_2020_07_28_1799763,https://data.globe.gov/system/photos/2020/07/28/1799763/original.jpg,golc_2020_07_28_1799763
700,"70% MUC 43 [Herbaceous/Grassland, Short Grass]; 30% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/07/28/1799767/thumb.jpg,golc_thumb_2020_07_28_1799767,https://data.globe.gov/system/photos/2020/07/28/1799767/original.jpg,golc_2020_07_28_1799767
701,"80% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 20% MUC 22 (c) [Shrubs, Closely Spaced, Tall Deciduous]; 10% MUC 94 [Urban, Other]",https://data.globe.gov/system/photos/2020/07/28/1799772/thumb.jpg,golc_thumb_2020_07_28_1799772,https://data.globe.gov/system/photos/2020/07/28/1799772/original.jpg,golc_2020_07_28_1799772
702,"60% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 20% MUC 93 [Urban, Roads and Parking]; 80% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/07/28/1799778/thumb.jpg,golc_thumb_2020_07_28_1799778,https://data.globe.gov/system/photos/2020/07/28/1799778/original.jpg,golc_2020_07_28_1799778
703,"10% MUC 94 [Urban, Other]; 40% MUC 71 [Open Water, Freshwater]; 40% MUC 43 [Herbaceous/Grassland, Short Grass]; 10% MUC 92 [Urban, Commercial Property]",https://data.globe.gov/system/photos/2020/07/28/1799816/thumb.jpg,golc_thumb_2020_07_28_1799816,https://data.globe.gov/system/photos/2020/07/28/1799816/original.jpg,golc_2020_07_28_1799816
704,"80% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/07/28/1799789/thumb.jpg,golc_thumb_2020_07_28_1799789,https://data.globe.gov/system/photos/2020/07/28/1799789/original.jpg,golc_2020_07_28_1799789
705,null,https://data.globe.gov/system/photos/2020/07/28/1799821/thumb.jpg,golc_thumb_2020_07_28_1799821,https://data.globe.gov/system/photos/2020/07/28/1799821/original.jpg,golc_2020_07_28_1799821
706,"90% MUC 42 [Herbaceous/Grassland, Medium Grass]; 20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 10% MUC 56 [Barren, Dirt/Other]",https://data.globe.gov/system/photos/2020/07/28/1799801/thumb.jpg,golc_thumb_2020_07_28_1799801,https://data.globe.gov/system/photos/2020/07/28/1799801/original.jpg,golc_2020_07_28_1799801
707,"60% MUC 43 [Herbaceous/Grassland, Short Grass]; 10% MUC 3 (l) [Shrubs, Loosely Spaced, Not Sure Which]; 30% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/07/28/1799810/thumb.jpg,golc_thumb_2020_07_28_1799810,https://data.globe.gov/system/photos/2020/07/28/1799810/original.jpg,golc_2020_07_28_1799810
708,"70% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 10% MUC 53 [Barren, Bare Rock]; 90% MUC 56 [Barren, Dirt/Other]; 20% MUC 32 (l) [Shrubs, Loosely Spaced, Short Deciduous]",https://data.globe.gov/system/photos/2020/07/26/1799926/thumb.jpg,golc_thumb_2020_07_26_1799926,https://data.globe.gov/system/photos/2020/07/26/1799926/original.jpg,golc_2020_07_26_1799926
