OBJECTID,landcoversWestClassifications,thumbUrl,DownloadThumbPicture,WestOriginalUrl,DownloadOriginalPicture
96,null,https://data.globe.gov/system/photos/2020/06/22/1706504/thumb.jpg,golc_thumb_2020_06_22_1706504,https://data.globe.gov/system/photos/2020/06/22/1706504/original.jpg,golc_2020_06_22_1706504
97,null,https://data.globe.gov/system/photos/2020/06/22/1706510/thumb.jpg,golc_thumb_2020_06_22_1706510,https://data.globe.gov/system/photos/2020/06/22/1706510/original.jpg,golc_2020_06_22_1706510
98,null,https://data.globe.gov/system/photos/2020/06/22/1706517/thumb.jpg,golc_thumb_2020_06_22_1706517,https://data.globe.gov/system/photos/2020/06/22/1706517/original.jpg,golc_2020_06_22_1706517
99,null,https://data.globe.gov/system/photos/2020/06/22/1706532/thumb.jpg,golc_thumb_2020_06_22_1706532,https://data.globe.gov/system/photos/2020/06/22/1706532/original.jpg,golc_2020_06_22_1706532
100,null,https://data.globe.gov/system/photos/2020/06/22/1706658/thumb.jpg,golc_thumb_2020_06_22_1706658,https://data.globe.gov/system/photos/2020/06/22/1706658/original.jpg,golc_2020_06_22_1706658
101,null,https://data.globe.gov/system/photos/2020/06/22/1706676/thumb.jpg,golc_thumb_2020_06_22_1706676,https://data.globe.gov/system/photos/2020/06/22/1706676/original.jpg,golc_2020_06_22_1706676
102,null,https://data.globe.gov/system/photos/2020/06/22/1706688/thumb.jpg,golc_thumb_2020_06_22_1706688,https://data.globe.gov/system/photos/2020/06/22/1706688/original.jpg,golc_2020_06_22_1706688
103,null,https://data.globe.gov/system/photos/2020/06/22/1706694/thumb.jpg,golc_thumb_2020_06_22_1706694,https://data.globe.gov/system/photos/2020/06/22/1706694/original.jpg,golc_2020_06_22_1706694
104,"40% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 20% MUC 32 (l) [Shrubs, Loosely Spaced, Short Deciduous]; 50% MUC 93 [Urban, Roads and Parking]; 20% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/13/1706788/thumb.jpg,golc_thumb_2020_06_13_1706788,https://data.globe.gov/system/photos/2020/06/13/1706788/original.jpg,golc_2020_06_13_1706788
105,"100% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 100% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/22/1706856/thumb.jpg,golc_thumb_2020_06_22_1706856,https://data.globe.gov/system/photos/2020/06/22/1706856/original.jpg,golc_2020_06_22_1706856
106,"70% MUC 93 [Urban, Roads and Parking]; 90% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 40% MUC 94 [Urban, Other]; 10% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/22/1706882/thumb.jpg,golc_thumb_2020_06_22_1706882,https://data.globe.gov/system/photos/2020/06/22/1706882/original.jpg,golc_2020_06_22_1706882
107,"20% MUC 1 [Trees, Loosely Spaced, Not Sure Which]; 30% MUC 93 [Urban, Roads and Parking]; 70% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/22/1706895/thumb.jpg,golc_thumb_2020_06_22_1706895,https://data.globe.gov/system/photos/2020/06/22/1706895/original.jpg,golc_2020_06_22_1706895
108,"30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 50% MUC 91 [Urban, Residential Property]; 50% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/22/1706901/thumb.jpg,golc_thumb_2020_06_22_1706901,https://data.globe.gov/system/photos/2020/06/22/1706901/original.jpg,golc_2020_06_22_1706901
109,"20% MUC 1 [Trees, Loosely Spaced, Not Sure Which]; 50% MUC 93 [Urban, Roads and Parking]; 50% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/22/1706973/thumb.jpg,golc_thumb_2020_06_22_1706973,https://data.globe.gov/system/photos/2020/06/22/1706973/original.jpg,golc_2020_06_22_1706973
110,null,null,null,null,null
111,null,https://data.globe.gov/system/photos/2020/06/22/1706929/thumb.jpg,golc_thumb_2020_06_22_1706929,https://data.globe.gov/system/photos/2020/06/22/1706929/original.jpg,golc_2020_06_22_1706929
112,null,null,null,null,null
113,null,https://data.globe.gov/system/photos/2020/06/22/1706938/thumb.jpg,golc_thumb_2020_06_22_1706938,https://data.globe.gov/system/photos/2020/06/22/1706938/original.jpg,golc_2020_06_22_1706938
114,null,https://data.globe.gov/system/photos/2020/06/22/1706949/thumb.jpg,golc_thumb_2020_06_22_1706949,https://data.globe.gov/system/photos/2020/06/22/1706949/original.jpg,golc_2020_06_22_1706949
115,"90% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 70% MUC 56 [Barren, Dirt/Other]; 20% MUC 93 [Urban, Roads and Parking]; 10% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]; 10% MUC 31 (c) [Shrubs, Closely Spaced, Short Evergreen]; 10% MUC 32 (c) [Shrubs, Closely Spaced, Short Deciduous]",https://data.globe.gov/system/photos/2020/06/22/1706965/thumb.jpg,golc_thumb_2020_06_22_1706965,https://data.globe.gov/system/photos/2020/06/22/1706965/original.jpg,golc_2020_06_22_1706965
116,"20% MUC 94 [Urban, Other]; 30% MUC 56 [Barren, Dirt/Other]; 90% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 30% MUC 21 (c) [Shrubs, Closely Spaced, Tall Evergreen]; 30% MUC 22 (c) [Shrubs, Closely Spaced, Tall Deciduous]; 60% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/06/22/1709213/thumb.jpg,golc_thumb_2020_06_22_1709213,https://data.globe.gov/system/photos/2020/06/22/1709213/original.jpg,golc_2020_06_22_1709213
117,null,https://data.globe.gov/system/photos/2020/06/22/1706961/thumb.jpg,golc_thumb_2020_06_22_1706961,https://data.globe.gov/system/photos/2020/06/22/1706961/original.jpg,golc_2020_06_22_1706961
118,"80% MUC 91 [Urban, Residential Property]; 20% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/22/1706979/thumb.jpg,golc_thumb_2020_06_22_1706979,https://data.globe.gov/system/photos/2020/06/22/1706979/original.jpg,golc_2020_06_22_1706979
119,null,https://data.globe.gov/system/photos/2020/06/22/1707005/thumb.jpg,golc_thumb_2020_06_22_1707005,https://data.globe.gov/system/photos/2020/06/22/1707005/original.jpg,golc_2020_06_22_1707005
120,"30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 60% MUC 93 [Urban, Roads and Parking]; 40% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/22/1707044/thumb.jpg,golc_thumb_2020_06_22_1707044,https://data.globe.gov/system/photos/2020/06/22/1707044/original.jpg,golc_2020_06_22_1707044
121,null,https://data.globe.gov/system/photos/2020/06/22/1707026/thumb.jpg,golc_thumb_2020_06_22_1707026,https://data.globe.gov/system/photos/2020/06/22/1707026/original.jpg,golc_2020_06_22_1707026
122,null,https://data.globe.gov/system/photos/2020/06/22/1707038/thumb.jpg,golc_thumb_2020_06_22_1707038,https://data.globe.gov/system/photos/2020/06/22/1707038/original.jpg,golc_2020_06_22_1707038
123,"50% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 100% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/06/22/1707050/thumb.jpg,golc_thumb_2020_06_22_1707050,https://data.globe.gov/system/photos/2020/06/22/1707050/original.jpg,golc_2020_06_22_1707050
124,null,https://data.globe.gov/system/photos/2020/06/23/1707075/thumb.jpg,golc_thumb_2020_06_23_1707075,https://data.globe.gov/system/photos/2020/06/23/1707075/original.jpg,golc_2020_06_23_1707075
125,"30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 90% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]; 10% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/23/1707104/thumb.jpg,golc_thumb_2020_06_23_1707104,https://data.globe.gov/system/photos/2020/06/23/1707104/original.jpg,golc_2020_06_23_1707104
126,"40% MUC 1 [Trees, Loosely Spaced, Not Sure Which]; 50% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]; 50% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/23/1707110/thumb.jpg,golc_thumb_2020_06_23_1707110,https://data.globe.gov/system/photos/2020/06/23/1707110/original.jpg,golc_2020_06_23_1707110
127,null,https://data.globe.gov/system/photos/2020/06/23/1707146/thumb.jpg,golc_thumb_2020_06_23_1707146,https://data.globe.gov/system/photos/2020/06/23/1707146/original.jpg,golc_2020_06_23_1707146
128,null,https://data.globe.gov/system/photos/2020/06/23/1707159/thumb.jpg,golc_thumb_2020_06_23_1707159,https://data.globe.gov/system/photos/2020/06/23/1707159/original.jpg,golc_2020_06_23_1707159
129,null,https://data.globe.gov/system/photos/2020/06/23/1707184/thumb.jpg,golc_thumb_2020_06_23_1707184,https://data.globe.gov/system/photos/2020/06/23/1707184/original.jpg,golc_2020_06_23_1707184
130,null,https://data.globe.gov/system/photos/2020/06/23/1707329/thumb.jpg,golc_thumb_2020_06_23_1707329,https://data.globe.gov/system/photos/2020/06/23/1707329/original.jpg,golc_2020_06_23_1707329
131,null,https://data.globe.gov/system/photos/2020/06/23/1707204/thumb.jpg,golc_thumb_2020_06_23_1707204,https://data.globe.gov/system/photos/2020/06/23/1707204/original.jpg,golc_2020_06_23_1707204
132,null,https://data.globe.gov/system/photos/2020/06/23/1707232/thumb.jpg,golc_thumb_2020_06_23_1707232,https://data.globe.gov/system/photos/2020/06/23/1707232/original.jpg,golc_2020_06_23_1707232
133,null,https://data.globe.gov/system/photos/2020/06/23/1707240/thumb.jpg,golc_thumb_2020_06_23_1707240,https://data.globe.gov/system/photos/2020/06/23/1707240/original.jpg,golc_2020_06_23_1707240
134,null,https://data.globe.gov/system/photos/2020/06/23/1707273/thumb.jpg,golc_thumb_2020_06_23_1707273,https://data.globe.gov/system/photos/2020/06/23/1707273/original.jpg,golc_2020_06_23_1707273
135,null,https://data.globe.gov/system/photos/2020/06/23/1707280/thumb.jpg,golc_thumb_2020_06_23_1707280,https://data.globe.gov/system/photos/2020/06/23/1707280/original.jpg,golc_2020_06_23_1707280
136,null,https://data.globe.gov/system/photos/2020/06/23/1707290/thumb.jpg,golc_thumb_2020_06_23_1707290,https://data.globe.gov/system/photos/2020/06/23/1707290/original.jpg,golc_2020_06_23_1707290
137,"10% MUC 21 (l) [Shrubs, Loosely Spaced, Tall Evergreen]; 30% MUC 93 [Urban, Roads and Parking]; 50% MUC 91 [Urban, Residential Property]; 20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/19/1707296/thumb.jpg,golc_thumb_2020_06_19_1707296,https://data.globe.gov/system/photos/2020/06/19/1707296/original.jpg,golc_2020_06_19_1707296
138,"30% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 70% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/19/1708799/thumb.jpg,golc_thumb_2020_06_19_1708799,https://data.globe.gov/system/photos/2020/06/19/1708799/original.jpg,golc_2020_06_19_1708799
139,null,https://data.globe.gov/system/photos/2020/06/23/1707302/thumb.jpg,golc_thumb_2020_06_23_1707302,https://data.globe.gov/system/photos/2020/06/23/1707302/original.jpg,golc_2020_06_23_1707302
140,null,https://data.globe.gov/system/photos/2020/06/23/1707320/thumb.jpg,golc_thumb_2020_06_23_1707320,https://data.globe.gov/system/photos/2020/06/23/1707320/original.jpg,golc_2020_06_23_1707320
141,"90% MUC 43 [Herbaceous/Grassland, Short Grass]; 60% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 10% MUC 93 [Urban, Roads and Parking]; 10% MUC 82 [Cultivated, Athletic Field, Golf Course, Cemetery]",https://data.globe.gov/system/photos/2020/06/22/1707345/thumb.jpg,golc_thumb_2020_06_22_1707345,https://data.globe.gov/system/photos/2020/06/22/1707345/original.jpg,golc_2020_06_22_1707345
142,"70% MUC 43 [Herbaceous/Grassland, Short Grass]; 30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 30% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/13/1707427/thumb.jpg,golc_thumb_2020_06_13_1707427,https://data.globe.gov/system/photos/2020/06/13/1707427/original.jpg,golc_2020_06_13_1707427
143,"50% MUC 22 (l) [Shrubs, Loosely Spaced, Tall Deciduous]; 50% MUC 32 (l) [Shrubs, Loosely Spaced, Short Deciduous]; 40% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/13/1707433/thumb.jpg,golc_thumb_2020_06_13_1707433,https://data.globe.gov/system/photos/2020/06/13/1707433/original.jpg,golc_2020_06_13_1707433
144,null,https://data.globe.gov/system/photos/2020/06/23/1708251/thumb.jpg,golc_thumb_2020_06_23_1708251,https://data.globe.gov/system/photos/2020/06/23/1708251/original.jpg,golc_2020_06_23_1708251
145,null,https://data.globe.gov/system/photos/2020/06/23/1708269/thumb.jpg,golc_thumb_2020_06_23_1708269,https://data.globe.gov/system/photos/2020/06/23/1708269/original.jpg,golc_2020_06_23_1708269
146,null,https://data.globe.gov/system/photos/2020/06/23/1708309/thumb.jpg,golc_thumb_2020_06_23_1708309,https://data.globe.gov/system/photos/2020/06/23/1708309/original.jpg,golc_2020_06_23_1708309
147,null,https://data.globe.gov/system/photos/2020/06/23/1708362/thumb.jpg,golc_thumb_2020_06_23_1708362,https://data.globe.gov/system/photos/2020/06/23/1708362/original.jpg,golc_2020_06_23_1708362
148,"20% MUC 56 [Barren, Dirt/Other]; 60% MUC 43 [Herbaceous/Grassland, Short Grass]; 80% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 10% MUC 93 [Urban, Roads and Parking]; 10% MUC 71 [Open Water, Freshwater]; 20% MUC 31 (c) [Shrubs, Closely Spaced, Short Evergreen]; 20% MUC 32 (c) [Shrubs, Closely Spaced, Short Deciduous]",https://data.globe.gov/system/photos/2020/06/22/1708697/thumb.jpg,golc_thumb_2020_06_22_1708697,https://data.globe.gov/system/photos/2020/06/22/1708697/original.jpg,golc_2020_06_22_1708697
149,null,null,null,null,null
150,null,null,null,null,null
151,null,null,null,null,null
152,null,https://data.globe.gov/system/photos/2020/06/23/1709228/thumb.jpg,golc_thumb_2020_06_23_1709228,https://data.globe.gov/system/photos/2020/06/23/1709228/original.jpg,golc_2020_06_23_1709228
153,null,https://data.globe.gov/system/photos/2020/06/23/1709263/thumb.jpg,golc_thumb_2020_06_23_1709263,https://data.globe.gov/system/photos/2020/06/23/1709263/original.jpg,golc_2020_06_23_1709263
154,null,https://data.globe.gov/system/photos/2020/06/23/1709251/thumb.jpg,golc_thumb_2020_06_23_1709251,https://data.globe.gov/system/photos/2020/06/23/1709251/original.jpg,golc_2020_06_23_1709251
155,null,https://data.globe.gov/system/photos/2020/06/23/1709257/thumb.jpg,golc_thumb_2020_06_23_1709257,https://data.globe.gov/system/photos/2020/06/23/1709257/original.jpg,golc_2020_06_23_1709257
156,null,https://data.globe.gov/system/photos/2020/06/23/1709271/thumb.jpg,golc_thumb_2020_06_23_1709271,https://data.globe.gov/system/photos/2020/06/23/1709271/original.jpg,golc_2020_06_23_1709271
157,null,https://data.globe.gov/system/photos/2020/06/23/1709283/thumb.jpg,golc_thumb_2020_06_23_1709283,https://data.globe.gov/system/photos/2020/06/23/1709283/original.jpg,golc_2020_06_23_1709283
158,null,https://data.globe.gov/system/photos/2020/06/23/1709289/thumb.jpg,golc_thumb_2020_06_23_1709289,https://data.globe.gov/system/photos/2020/06/23/1709289/original.jpg,golc_2020_06_23_1709289
159,null,https://data.globe.gov/system/photos/2020/06/23/1709301/thumb.jpg,golc_thumb_2020_06_23_1709301,https://data.globe.gov/system/photos/2020/06/23/1709301/original.jpg,golc_2020_06_23_1709301
160,null,https://data.globe.gov/system/photos/2020/06/23/1709295/thumb.jpg,golc_thumb_2020_06_23_1709295,https://data.globe.gov/system/photos/2020/06/23/1709295/original.jpg,golc_2020_06_23_1709295
161,null,https://data.globe.gov/system/photos/2020/06/23/1709307/thumb.jpg,golc_thumb_2020_06_23_1709307,https://data.globe.gov/system/photos/2020/06/23/1709307/original.jpg,golc_2020_06_23_1709307
162,null,https://data.globe.gov/system/photos/2020/06/23/1709313/thumb.jpg,golc_thumb_2020_06_23_1709313,https://data.globe.gov/system/photos/2020/06/23/1709313/original.jpg,golc_2020_06_23_1709313
163,null,https://data.globe.gov/system/photos/2020/06/23/1709319/thumb.jpg,golc_thumb_2020_06_23_1709319,https://data.globe.gov/system/photos/2020/06/23/1709319/original.jpg,golc_2020_06_23_1709319
164,null,https://data.globe.gov/system/photos/2020/06/12/1680308/thumb.jpg,golc_thumb_2020_06_12_1680308,https://data.globe.gov/system/photos/2020/06/12/1680308/original.jpg,golc_2020_06_12_1680308
165,null,https://data.globe.gov/system/photos/2020/06/18/1695258/thumb.jpg,golc_thumb_2020_06_18_1695258,https://data.globe.gov/system/photos/2020/06/18/1695258/original.jpg,golc_2020_06_18_1695258
166,null,https://data.globe.gov/system/photos/2020/06/17/1692264/thumb.jpg,golc_thumb_2020_06_17_1692264,https://data.globe.gov/system/photos/2020/06/17/1692264/original.jpg,golc_2020_06_17_1692264
167,null,https://data.globe.gov/system/photos/2020/06/17/1694601/thumb.jpg,golc_thumb_2020_06_17_1694601,https://data.globe.gov/system/photos/2020/06/17/1694601/original.jpg,golc_2020_06_17_1694601
168,null,https://data.globe.gov/system/photos/2020/06/17/1694564/thumb.jpg,golc_thumb_2020_06_17_1694564,https://data.globe.gov/system/photos/2020/06/17/1694564/original.jpg,golc_2020_06_17_1694564
169,null,https://data.globe.gov/system/photos/2020/06/15/1688803/thumb.jpg,golc_thumb_2020_06_15_1688803,https://data.globe.gov/system/photos/2020/06/15/1688803/original.jpg,golc_2020_06_15_1688803
170,"80% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 40% MUC 43 [Herbaceous/Grassland, Short Grass]; 10% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]; 10% MUC 56 [Barren, Dirt/Other]; 40% MUC 71 [Open Water, Freshwater]",https://data.globe.gov/system/photos/2020/06/22/1707382/thumb.jpg,golc_thumb_2020_06_22_1707382,https://data.globe.gov/system/photos/2020/06/22/1707382/original.jpg,golc_2020_06_22_1707382
171,null,https://data.globe.gov/system/photos/2020/06/24/1712339/thumb.jpg,golc_thumb_2020_06_24_1712339,https://data.globe.gov/system/photos/2020/06/24/1712339/original.jpg,golc_2020_06_24_1712339
172,"50% MUC 01 (b) [Trees, Closely Spaced, Evergreen - Broad Leaved]; 50% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]; 10% MUC 91 [Urban, Residential Property]; 30% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/14/1685731/thumb.jpg,golc_thumb_2020_06_14_1685731,https://data.globe.gov/system/photos/2020/06/14/1685731/original.jpg,golc_2020_06_14_1685731
173,null,https://data.globe.gov/system/photos/2020/06/28/1721934/thumb.jpg,golc_thumb_2020_06_28_1721934,https://data.globe.gov/system/photos/2020/06/28/1721934/original.jpg,golc_2020_06_28_1721934
174,null,https://data.globe.gov/system/photos/2020/06/26/1715055/thumb.jpg,golc_thumb_2020_06_26_1715055,https://data.globe.gov/system/photos/2020/06/26/1715055/original.jpg,golc_2020_06_26_1715055
175,null,https://data.globe.gov/system/photos/2020/06/23/1710912/thumb.jpg,golc_thumb_2020_06_23_1710912,https://data.globe.gov/system/photos/2020/06/23/1710912/original.jpg,golc_2020_06_23_1710912
176,null,https://data.globe.gov/system/photos/2020/06/05/1667374/thumb.jpg,golc_thumb_2020_06_05_1667374,https://data.globe.gov/system/photos/2020/06/05/1667374/original.jpg,golc_2020_06_05_1667374
