OBJECTID,landcoversNorthClassifications,thumbUrl,DownloadThumbPicture,NorthOriginalUrl,DownloadOriginalPicture
923,null,https://data.globe.gov/system/photos/2020/07/21/1782733/thumb.jpg,golc_thumb_2020_07_21_1782733,https://data.globe.gov/system/photos/2020/07/21/1782733/original.jpg,golc_2020_07_21_1782733
924,null,https://data.globe.gov/system/photos/2020/07/21/1782739/thumb.jpg,golc_thumb_2020_07_21_1782739,https://data.globe.gov/system/photos/2020/07/21/1782739/original.jpg,golc_2020_07_21_1782739
925,null,https://data.globe.gov/system/photos/2020/07/21/1782751/thumb.jpg,golc_thumb_2020_07_21_1782751,https://data.globe.gov/system/photos/2020/07/21/1782751/original.jpg,golc_2020_07_21_1782751
926,null,https://data.globe.gov/system/photos/2020/07/21/1782757/thumb.jpg,golc_thumb_2020_07_21_1782757,https://data.globe.gov/system/photos/2020/07/21/1782757/original.jpg,golc_2020_07_21_1782757
927,null,https://data.globe.gov/system/photos/2020/07/21/1782763/thumb.jpg,golc_thumb_2020_07_21_1782763,https://data.globe.gov/system/photos/2020/07/21/1782763/original.jpg,golc_2020_07_21_1782763
928,null,https://data.globe.gov/system/photos/2020/07/21/1782769/thumb.jpg,golc_thumb_2020_07_21_1782769,https://data.globe.gov/system/photos/2020/07/21/1782769/original.jpg,golc_2020_07_21_1782769
929,null,https://data.globe.gov/system/photos/2020/07/21/1782781/thumb.jpg,golc_thumb_2020_07_21_1782781,https://data.globe.gov/system/photos/2020/07/21/1782781/original.jpg,golc_2020_07_21_1782781
930,null,https://data.globe.gov/system/photos/2020/07/21/1782805/thumb.jpg,golc_thumb_2020_07_21_1782805,https://data.globe.gov/system/photos/2020/07/21/1782805/original.jpg,golc_2020_07_21_1782805
931,null,https://data.globe.gov/system/photos/2020/07/21/1782799/thumb.jpg,golc_thumb_2020_07_21_1782799,https://data.globe.gov/system/photos/2020/07/21/1782799/original.jpg,golc_2020_07_21_1782799
932,null,https://data.globe.gov/system/photos/2020/07/21/1782811/thumb.jpg,golc_thumb_2020_07_21_1782811,https://data.globe.gov/system/photos/2020/07/21/1782811/original.jpg,golc_2020_07_21_1782811
933,null,https://data.globe.gov/system/photos/2020/07/21/1782817/thumb.jpg,golc_thumb_2020_07_21_1782817,https://data.globe.gov/system/photos/2020/07/21/1782817/original.jpg,golc_2020_07_21_1782817
934,null,https://data.globe.gov/system/photos/2020/07/21/1782823/thumb.jpg,golc_thumb_2020_07_21_1782823,https://data.globe.gov/system/photos/2020/07/21/1782823/original.jpg,golc_2020_07_21_1782823
935,null,https://data.globe.gov/system/photos/2020/07/13/1783057/thumb.jpg,golc_thumb_2020_07_13_1783057,https://data.globe.gov/system/photos/2020/07/13/1783057/original.jpg,golc_2020_07_13_1783057
936,null,https://data.globe.gov/system/photos/2020/07/13/1783063/thumb.jpg,golc_thumb_2020_07_13_1783063,https://data.globe.gov/system/photos/2020/07/13/1783063/original.jpg,golc_2020_07_13_1783063
937,null,https://data.globe.gov/system/photos/2020/07/13/1783068/thumb.jpg,golc_thumb_2020_07_13_1783068,https://data.globe.gov/system/photos/2020/07/13/1783068/original.jpg,golc_2020_07_13_1783068
938,null,https://data.globe.gov/system/photos/2020/07/14/1783072/thumb.jpg,golc_thumb_2020_07_14_1783072,https://data.globe.gov/system/photos/2020/07/14/1783072/original.jpg,golc_2020_07_14_1783072
939,null,null,null,null,null
940,null,null,null,null,null
941,null,null,null,null,null
942,null,https://data.globe.gov/system/photos/2020/07/14/1783088/thumb.jpg,golc_thumb_2020_07_14_1783088,https://data.globe.gov/system/photos/2020/07/14/1783088/original.jpg,golc_2020_07_14_1783088
943,null,null,null,null,null
944,null,https://data.globe.gov/system/photos/2020/07/14/1783099/thumb.jpg,golc_thumb_2020_07_14_1783099,https://data.globe.gov/system/photos/2020/07/14/1783099/original.jpg,golc_2020_07_14_1783099
945,null,https://data.globe.gov/system/photos/2020/07/21/1783106/thumb.jpg,golc_thumb_2020_07_21_1783106,https://data.globe.gov/system/photos/2020/07/21/1783106/original.jpg,golc_2020_07_21_1783106
946,null,https://data.globe.gov/system/photos/2020/07/21/1783112/thumb.jpg,golc_thumb_2020_07_21_1783112,https://data.globe.gov/system/photos/2020/07/21/1783112/original.jpg,golc_2020_07_21_1783112
947,null,https://data.globe.gov/system/photos/2020/07/23/1803791/thumb.jpg,golc_thumb_2020_07_23_1803791,https://data.globe.gov/system/photos/2020/07/23/1803791/original.jpg,golc_2020_07_23_1803791
948,null,https://data.globe.gov/system/photos/2020/07/03/1733293/thumb.jpg,golc_thumb_2020_07_03_1733293,https://data.globe.gov/system/photos/2020/07/03/1733293/original.jpg,golc_2020_07_03_1733293
949,null,https://data.globe.gov/system/photos/2020/07/03/1733305/thumb.jpg,golc_thumb_2020_07_03_1733305,https://data.globe.gov/system/photos/2020/07/03/1733305/original.jpg,golc_2020_07_03_1733305
950,null,https://data.globe.gov/system/photos/2020/07/03/1733347/thumb.jpg,golc_thumb_2020_07_03_1733347,https://data.globe.gov/system/photos/2020/07/03/1733347/original.jpg,golc_2020_07_03_1733347
951,null,https://data.globe.gov/system/photos/2020/07/03/1733359/thumb.jpg,golc_thumb_2020_07_03_1733359,https://data.globe.gov/system/photos/2020/07/03/1733359/original.jpg,golc_2020_07_03_1733359
952,"10% MUC 91 [Urban, Residential Property]; 50% MUC 93 [Urban, Roads and Parking]; 10% MUC 94 [Urban, Other]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/06/29/1736911/thumb.jpg,golc_thumb_2020_06_29_1736911,https://data.globe.gov/system/photos/2020/06/29/1736911/original.jpg,golc_2020_06_29_1736911
953,"90% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 1 [Trees, Loosely Spaced, Not Sure Which]",https://data.globe.gov/system/photos/2020/06/29/1736922/thumb.jpg,golc_thumb_2020_06_29_1736922,https://data.globe.gov/system/photos/2020/06/29/1736922/original.jpg,golc_2020_06_29_1736922
954,"90% MUC 43 [Herbaceous/Grassland, Short Grass]; 10% MUC 94 [Urban, Other]",https://data.globe.gov/system/photos/2020/06/29/1736939/thumb.jpg,golc_thumb_2020_06_29_1736939,https://data.globe.gov/system/photos/2020/06/29/1736939/original.jpg,golc_2020_06_29_1736939
955,null,https://data.globe.gov/system/photos/2020/07/05/1737535/thumb.jpg,golc_thumb_2020_07_05_1737535,https://data.globe.gov/system/photos/2020/07/05/1737535/original.jpg,golc_2020_07_05_1737535
956,null,https://data.globe.gov/system/photos/2020/07/05/1737541/thumb.jpg,golc_thumb_2020_07_05_1737541,https://data.globe.gov/system/photos/2020/07/05/1737541/original.jpg,golc_2020_07_05_1737541
957,null,https://data.globe.gov/system/photos/2020/07/05/1737547/thumb.jpg,golc_thumb_2020_07_05_1737547,https://data.globe.gov/system/photos/2020/07/05/1737547/original.jpg,golc_2020_07_05_1737547
958,null,https://data.globe.gov/system/photos/2020/07/05/1737553/thumb.jpg,golc_thumb_2020_07_05_1737553,https://data.globe.gov/system/photos/2020/07/05/1737553/original.jpg,golc_2020_07_05_1737553
959,null,https://data.globe.gov/system/photos/2020/07/05/1737559/thumb.jpg,golc_thumb_2020_07_05_1737559,https://data.globe.gov/system/photos/2020/07/05/1737559/original.jpg,golc_2020_07_05_1737559
960,null,https://data.globe.gov/system/photos/2020/07/05/1737577/thumb.jpg,golc_thumb_2020_07_05_1737577,https://data.globe.gov/system/photos/2020/07/05/1737577/original.jpg,golc_2020_07_05_1737577
961,null,https://data.globe.gov/system/photos/2020/07/05/1737588/thumb.jpg,golc_thumb_2020_07_05_1737588,https://data.globe.gov/system/photos/2020/07/05/1737588/original.jpg,golc_2020_07_05_1737588
962,null,https://data.globe.gov/system/photos/2020/07/05/1737594/thumb.jpg,golc_thumb_2020_07_05_1737594,https://data.globe.gov/system/photos/2020/07/05/1737594/original.jpg,golc_2020_07_05_1737594
963,null,https://data.globe.gov/system/photos/2020/07/05/1737600/thumb.jpg,golc_thumb_2020_07_05_1737600,https://data.globe.gov/system/photos/2020/07/05/1737600/original.jpg,golc_2020_07_05_1737600
964,null,https://data.globe.gov/system/photos/2020/07/05/1737606/thumb.jpg,golc_thumb_2020_07_05_1737606,https://data.globe.gov/system/photos/2020/07/05/1737606/original.jpg,golc_2020_07_05_1737606
965,null,https://data.globe.gov/system/photos/2020/07/05/1737618/thumb.jpg,golc_thumb_2020_07_05_1737618,https://data.globe.gov/system/photos/2020/07/05/1737618/original.jpg,golc_2020_07_05_1737618
966,null,https://data.globe.gov/system/photos/2020/07/05/1737624/thumb.jpg,golc_thumb_2020_07_05_1737624,https://data.globe.gov/system/photos/2020/07/05/1737624/original.jpg,golc_2020_07_05_1737624
967,null,https://data.globe.gov/system/photos/2020/07/05/1737712/thumb.jpg,golc_thumb_2020_07_05_1737712,https://data.globe.gov/system/photos/2020/07/05/1737712/original.jpg,golc_2020_07_05_1737712
968,null,https://data.globe.gov/system/photos/2020/07/05/1737721/thumb.jpg,golc_thumb_2020_07_05_1737721,https://data.globe.gov/system/photos/2020/07/05/1737721/original.jpg,golc_2020_07_05_1737721
969,null,https://data.globe.gov/system/photos/2020/07/05/1737727/thumb.jpg,golc_thumb_2020_07_05_1737727,https://data.globe.gov/system/photos/2020/07/05/1737727/original.jpg,golc_2020_07_05_1737727
970,null,https://data.globe.gov/system/photos/2020/07/05/1737733/thumb.jpg,golc_thumb_2020_07_05_1737733,https://data.globe.gov/system/photos/2020/07/05/1737733/original.jpg,golc_2020_07_05_1737733
971,null,https://data.globe.gov/system/photos/2020/07/05/1737739/thumb.jpg,golc_thumb_2020_07_05_1737739,https://data.globe.gov/system/photos/2020/07/05/1737739/original.jpg,golc_2020_07_05_1737739
972,null,https://data.globe.gov/system/photos/2020/07/05/1737745/thumb.jpg,golc_thumb_2020_07_05_1737745,https://data.globe.gov/system/photos/2020/07/05/1737745/original.jpg,golc_2020_07_05_1737745
973,null,https://data.globe.gov/system/photos/2020/07/05/1737751/thumb.jpg,golc_thumb_2020_07_05_1737751,https://data.globe.gov/system/photos/2020/07/05/1737751/original.jpg,golc_2020_07_05_1737751
974,null,https://data.globe.gov/system/photos/2020/07/06/1738636/thumb.jpg,golc_thumb_2020_07_06_1738636,https://data.globe.gov/system/photos/2020/07/06/1738636/original.jpg,golc_2020_07_06_1738636
975,null,https://data.globe.gov/system/photos/2020/07/06/1738768/thumb.jpg,golc_thumb_2020_07_06_1738768,https://data.globe.gov/system/photos/2020/07/06/1738768/original.jpg,golc_2020_07_06_1738768
976,null,https://data.globe.gov/system/photos/2020/07/06/1738786/thumb.jpg,golc_thumb_2020_07_06_1738786,https://data.globe.gov/system/photos/2020/07/06/1738786/original.jpg,golc_2020_07_06_1738786
977,"90% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 100% MUC 56 [Barren, Dirt/Other]",https://data.globe.gov/system/photos/2020/07/04/1739436/thumb.jpg,golc_thumb_2020_07_04_1739436,https://data.globe.gov/system/photos/2020/07/04/1739436/original.jpg,golc_2020_07_04_1739436
978,"10% MUC 71 [Open Water, Freshwater]; 60% MUC 43 [Herbaceous/Grassland, Short Grass]; 70% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 30% MUC 94 [Urban, Other]",https://data.globe.gov/system/photos/2020/07/04/1739542/thumb.jpg,golc_thumb_2020_07_04_1739542,https://data.globe.gov/system/photos/2020/07/04/1739542/original.jpg,golc_2020_07_04_1739542
979,"80% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 100% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/07/04/1739628/thumb.jpg,golc_thumb_2020_07_04_1739628,https://data.globe.gov/system/photos/2020/07/04/1739628/original.jpg,golc_2020_07_04_1739628
980,null,https://data.globe.gov/system/photos/2020/06/30/1740062/thumb.jpg,golc_thumb_2020_06_30_1740062,https://data.globe.gov/system/photos/2020/06/30/1740062/original.jpg,golc_2020_06_30_1740062
981,null,https://data.globe.gov/system/photos/2020/06/30/1740126/thumb.jpg,golc_thumb_2020_06_30_1740126,https://data.globe.gov/system/photos/2020/06/30/1740126/original.jpg,golc_2020_06_30_1740126
982,null,https://data.globe.gov/system/photos/2020/06/30/1740132/thumb.jpg,golc_thumb_2020_06_30_1740132,https://data.globe.gov/system/photos/2020/06/30/1740132/original.jpg,golc_2020_06_30_1740132
983,"90% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 100% MUC 56 [Barren, Dirt/Other]",https://data.globe.gov/system/photos/2020/07/06/1740258/thumb.jpg,golc_thumb_2020_07_06_1740258,https://data.globe.gov/system/photos/2020/07/06/1740258/original.jpg,golc_2020_07_06_1740258
984,"100% MUC 56 [Barren, Dirt/Other]; 90% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/07/06/1740274/thumb.jpg,golc_thumb_2020_07_06_1740274,https://data.globe.gov/system/photos/2020/07/06/1740274/original.jpg,golc_2020_07_06_1740274
985,"20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 40% MUC 94 [Urban, Other]; 30% MUC 56 [Barren, Dirt/Other]; 10% MUC 32 (l) [Shrubs, Loosely Spaced, Short Deciduous]",https://data.globe.gov/system/photos/2020/07/06/1740329/thumb.jpg,golc_thumb_2020_07_06_1740329,https://data.globe.gov/system/photos/2020/07/06/1740329/original.jpg,golc_2020_07_06_1740329
986,null,https://data.globe.gov/system/photos/2020/07/07/1741552/thumb.jpg,golc_thumb_2020_07_07_1741552,https://data.globe.gov/system/photos/2020/07/07/1741552/original.jpg,golc_2020_07_07_1741552
987,"50% MUC 91 [Urban, Residential Property]; 40% MUC 43 [Herbaceous/Grassland, Short Grass]; 10% MUC 22 (l) [Shrubs, Loosely Spaced, Tall Deciduous]",https://data.globe.gov/system/photos/2020/07/07/1741978/thumb.jpg,golc_thumb_2020_07_07_1741978,https://data.globe.gov/system/photos/2020/07/07/1741978/original.jpg,golc_2020_07_07_1741978
988,"70% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 60% MUC 43 [Herbaceous/Grassland, Short Grass]; 30% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/07/07/1742006/thumb.jpg,golc_thumb_2020_07_07_1742006,https://data.globe.gov/system/photos/2020/07/07/1742006/original.jpg,golc_2020_07_07_1742006
989,"70% MUC 93 [Urban, Roads and Parking]; 30% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/07/07/1742012/thumb.jpg,golc_thumb_2020_07_07_1742012,https://data.globe.gov/system/photos/2020/07/07/1742012/original.jpg,golc_2020_07_07_1742012
990,"10% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 30% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 70% MUC 43 [Herbaceous/Grassland, Short Grass]; 30% MUC 64 [Wetlands, In Freshwater Lake or Pond (Lacustrine)]; 80% MUC 82 [Cultivated, Athletic Field, Golf Course, Cemetery]",https://data.globe.gov/system/photos/2020/07/07/1742018/thumb.jpg,golc_thumb_2020_07_07_1742018,https://data.globe.gov/system/photos/2020/07/07/1742018/original.jpg,golc_2020_07_07_1742018
991,"70% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 70% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/07/07/1742029/thumb.jpg,golc_thumb_2020_07_07_1742029,https://data.globe.gov/system/photos/2020/07/07/1742029/original.jpg,golc_2020_07_07_1742029
992,"50% MUC 93 [Urban, Roads and Parking]; 30% MUC 91 [Urban, Residential Property]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/07/07/1742052/thumb.jpg,golc_thumb_2020_07_07_1742052,https://data.globe.gov/system/photos/2020/07/07/1742052/original.jpg,golc_2020_07_07_1742052
993,"40% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 60% MUC 91 [Urban, Residential Property]; 20% MUC 32 (c) [Shrubs, Closely Spaced, Short Deciduous]",https://data.globe.gov/system/photos/2020/07/07/1742064/thumb.jpg,golc_thumb_2020_07_07_1742064,https://data.globe.gov/system/photos/2020/07/07/1742064/original.jpg,golc_2020_07_07_1742064
994,"50% MUC 93 [Urban, Roads and Parking]; 90% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/07/07/1742071/thumb.jpg,golc_thumb_2020_07_07_1742071,https://data.globe.gov/system/photos/2020/07/07/1742071/original.jpg,golc_2020_07_07_1742071
995,"90% MUC 42 [Herbaceous/Grassland, Medium Grass]; 20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 10% MUC 94 [Urban, Other]",https://data.globe.gov/system/photos/2020/07/07/1742087/thumb.jpg,golc_thumb_2020_07_07_1742087,https://data.globe.gov/system/photos/2020/07/07/1742087/original.jpg,golc_2020_07_07_1742087
996,"70% MUC 32 (c) [Shrubs, Closely Spaced, Short Deciduous]; 30% MUC 56 [Barren, Dirt/Other]",https://data.globe.gov/system/photos/2020/07/02/1742160/thumb.jpg,golc_thumb_2020_07_02_1742160,https://data.globe.gov/system/photos/2020/07/02/1742160/original.jpg,golc_2020_07_02_1742160
997,"50% MUC 93 [Urban, Roads and Parking]; 50% MUC 56 [Barren, Dirt/Other]; 20% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 10% MUC 31 (c) [Shrubs, Closely Spaced, Short Evergreen]; 10% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/07/06/1742399/thumb.jpg,golc_thumb_2020_07_06_1742399,https://data.globe.gov/system/photos/2020/07/06/1742399/original.jpg,golc_2020_07_06_1742399
998,"30% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 40% MUC 23 (c) [Shrubs, Closely Spaced, Tall Extremely Dry]; 40% MUC 56 [Barren, Dirt/Other]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/07/04/1742502/thumb.jpg,golc_thumb_2020_07_04_1742502,https://data.globe.gov/system/photos/2020/07/04/1742502/original.jpg,golc_2020_07_04_1742502
999,"80% MUC 92 [Urban, Commercial Property]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/07/14/1761678/thumb.jpg,golc_thumb_2020_07_14_1761678,https://data.globe.gov/system/photos/2020/07/14/1761678/original.jpg,golc_2020_07_14_1761678
1000,"40% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 50% MUC 43 [Herbaceous/Grassland, Short Grass]; 50% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/07/06/1742582/thumb.jpg,golc_thumb_2020_07_06_1742582,https://data.globe.gov/system/photos/2020/07/06/1742582/original.jpg,golc_2020_07_06_1742582
1001,"60% MUC 91 [Urban, Residential Property]; 40% MUC 93 [Urban, Roads and Parking]; 60% MUC 43 [Herbaceous/Grassland, Short Grass]; 80% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/07/06/1742686/thumb.jpg,golc_thumb_2020_07_06_1742686,https://data.globe.gov/system/photos/2020/07/06/1742686/original.jpg,golc_2020_07_06_1742686
1002,"30% MUC 21 (c) [Shrubs, Closely Spaced, Tall Evergreen]; 10% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 100% MUC 94 [Urban, Other]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/07/04/1742707/thumb.jpg,golc_thumb_2020_07_04_1742707,https://data.globe.gov/system/photos/2020/07/04/1742707/original.jpg,golc_2020_07_04_1742707
1003,"90% MUC 82 [Cultivated, Athletic Field, Golf Course, Cemetery]; 20% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/07/08/1742713/thumb.jpg,golc_thumb_2020_07_08_1742713,https://data.globe.gov/system/photos/2020/07/08/1742713/original.jpg,golc_2020_07_08_1742713
