OBJECTID,landcoversSouthClassifications,thumbUrl,DownloadThumbPicture,SouthOriginalUrl,DownloadOriginalPicture
117,null,https://data.globe.gov/system/photos/2020/06/22/1706957/thumb.jpg,golc_thumb_2020_06_22_1706957,https://data.globe.gov/system/photos/2020/06/22/1706957/original.jpg,golc_2020_06_22_1706957
118,"80% MUC 91 [Urban, Residential Property]; 20% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/22/1706978/thumb.jpg,golc_thumb_2020_06_22_1706978,https://data.globe.gov/system/photos/2020/06/22/1706978/original.jpg,golc_2020_06_22_1706978
119,null,https://data.globe.gov/system/photos/2020/06/22/1707004/thumb.jpg,golc_thumb_2020_06_22_1707004,https://data.globe.gov/system/photos/2020/06/22/1707004/original.jpg,golc_2020_06_22_1707004
120,"30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 70% MUC 93 [Urban, Roads and Parking]; 30% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/22/1707043/thumb.jpg,golc_thumb_2020_06_22_1707043,https://data.globe.gov/system/photos/2020/06/22/1707043/original.jpg,golc_2020_06_22_1707043
121,null,https://data.globe.gov/system/photos/2020/06/22/1707025/thumb.jpg,golc_thumb_2020_06_22_1707025,https://data.globe.gov/system/photos/2020/06/22/1707025/original.jpg,golc_2020_06_22_1707025
122,null,https://data.globe.gov/system/photos/2020/06/22/1707037/thumb.jpg,golc_thumb_2020_06_22_1707037,https://data.globe.gov/system/photos/2020/06/22/1707037/original.jpg,golc_2020_06_22_1707037
123,"30% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 10% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 93 [Urban, Roads and Parking]; 70% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/22/1707049/thumb.jpg,golc_thumb_2020_06_22_1707049,https://data.globe.gov/system/photos/2020/06/22/1707049/original.jpg,golc_2020_06_22_1707049
124,null,https://data.globe.gov/system/photos/2020/06/23/1707074/thumb.jpg,golc_thumb_2020_06_23_1707074,https://data.globe.gov/system/photos/2020/06/23/1707074/original.jpg,golc_2020_06_23_1707074
125,"30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 90% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]; 10% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/23/1707103/thumb.jpg,golc_thumb_2020_06_23_1707103,https://data.globe.gov/system/photos/2020/06/23/1707103/original.jpg,golc_2020_06_23_1707103
126,"40% MUC 1 [Trees, Loosely Spaced, Not Sure Which]; 50% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]; 50% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/23/1707109/thumb.jpg,golc_thumb_2020_06_23_1707109,https://data.globe.gov/system/photos/2020/06/23/1707109/original.jpg,golc_2020_06_23_1707109
127,null,https://data.globe.gov/system/photos/2020/06/23/1707145/thumb.jpg,golc_thumb_2020_06_23_1707145,https://data.globe.gov/system/photos/2020/06/23/1707145/original.jpg,golc_2020_06_23_1707145
128,null,https://data.globe.gov/system/photos/2020/06/23/1707158/thumb.jpg,golc_thumb_2020_06_23_1707158,https://data.globe.gov/system/photos/2020/06/23/1707158/original.jpg,golc_2020_06_23_1707158
129,null,https://data.globe.gov/system/photos/2020/06/23/1707183/thumb.jpg,golc_thumb_2020_06_23_1707183,https://data.globe.gov/system/photos/2020/06/23/1707183/original.jpg,golc_2020_06_23_1707183
130,null,https://data.globe.gov/system/photos/2020/06/23/1707328/thumb.jpg,golc_thumb_2020_06_23_1707328,https://data.globe.gov/system/photos/2020/06/23/1707328/original.jpg,golc_2020_06_23_1707328
131,null,https://data.globe.gov/system/photos/2020/06/23/1707203/thumb.jpg,golc_thumb_2020_06_23_1707203,https://data.globe.gov/system/photos/2020/06/23/1707203/original.jpg,golc_2020_06_23_1707203
132,null,https://data.globe.gov/system/photos/2020/06/23/1707230/thumb.jpg,golc_thumb_2020_06_23_1707230,https://data.globe.gov/system/photos/2020/06/23/1707230/original.jpg,golc_2020_06_23_1707230
133,null,https://data.globe.gov/system/photos/2020/06/23/1707239/thumb.jpg,golc_thumb_2020_06_23_1707239,https://data.globe.gov/system/photos/2020/06/23/1707239/original.jpg,golc_2020_06_23_1707239
134,null,https://data.globe.gov/system/photos/2020/06/23/1707272/thumb.jpg,golc_thumb_2020_06_23_1707272,https://data.globe.gov/system/photos/2020/06/23/1707272/original.jpg,golc_2020_06_23_1707272
135,null,https://data.globe.gov/system/photos/2020/06/23/1707279/thumb.jpg,golc_thumb_2020_06_23_1707279,https://data.globe.gov/system/photos/2020/06/23/1707279/original.jpg,golc_2020_06_23_1707279
136,null,https://data.globe.gov/system/photos/2020/06/23/1707289/thumb.jpg,golc_thumb_2020_06_23_1707289,https://data.globe.gov/system/photos/2020/06/23/1707289/original.jpg,golc_2020_06_23_1707289
137,"40% MUC 22 (c) [Shrubs, Closely Spaced, Tall Deciduous]; 50% MUC 93 [Urban, Roads and Parking]; 70% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/19/1707295/thumb.jpg,golc_thumb_2020_06_19_1707295,https://data.globe.gov/system/photos/2020/06/19/1707295/original.jpg,golc_2020_06_19_1707295
138,"50% MUC 93 [Urban, Roads and Parking]; 20% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 20% MUC 32 (l) [Shrubs, Loosely Spaced, Short Deciduous]; 10% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]",https://data.globe.gov/system/photos/2020/06/19/1708798/thumb.jpg,golc_thumb_2020_06_19_1708798,https://data.globe.gov/system/photos/2020/06/19/1708798/original.jpg,golc_2020_06_19_1708798
139,null,https://data.globe.gov/system/photos/2020/06/23/1707301/thumb.jpg,golc_thumb_2020_06_23_1707301,https://data.globe.gov/system/photos/2020/06/23/1707301/original.jpg,golc_2020_06_23_1707301
140,null,https://data.globe.gov/system/photos/2020/06/23/1707319/thumb.jpg,golc_thumb_2020_06_23_1707319,https://data.globe.gov/system/photos/2020/06/23/1707319/original.jpg,golc_2020_06_23_1707319
141,"70% MUC 43 [Herbaceous/Grassland, Short Grass]; 60% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 10% MUC 93 [Urban, Roads and Parking]; 20% MUC 82 [Cultivated, Athletic Field, Golf Course, Cemetery]",https://data.globe.gov/system/photos/2020/06/22/1707344/thumb.jpg,golc_thumb_2020_06_22_1707344,https://data.globe.gov/system/photos/2020/06/22/1707344/original.jpg,golc_2020_06_22_1707344
142,"20% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]; 50% MUC 91 [Urban, Residential Property]; 30% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/13/1707426/thumb.jpg,golc_thumb_2020_06_13_1707426,https://data.globe.gov/system/photos/2020/06/13/1707426/original.jpg,golc_2020_06_13_1707426
143,"30% MUC 94 [Urban, Other]; 50% MUC 93 [Urban, Roads and Parking]; 20% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/13/1707432/thumb.jpg,golc_thumb_2020_06_13_1707432,https://data.globe.gov/system/photos/2020/06/13/1707432/original.jpg,golc_2020_06_13_1707432
144,null,https://data.globe.gov/system/photos/2020/06/23/1708250/thumb.jpg,golc_thumb_2020_06_23_1708250,https://data.globe.gov/system/photos/2020/06/23/1708250/original.jpg,golc_2020_06_23_1708250
145,null,https://data.globe.gov/system/photos/2020/06/23/1708268/thumb.jpg,golc_thumb_2020_06_23_1708268,https://data.globe.gov/system/photos/2020/06/23/1708268/original.jpg,golc_2020_06_23_1708268
146,null,https://data.globe.gov/system/photos/2020/06/23/1708306/thumb.jpg,golc_thumb_2020_06_23_1708306,https://data.globe.gov/system/photos/2020/06/23/1708306/original.jpg,golc_2020_06_23_1708306
147,null,https://data.globe.gov/system/photos/2020/06/23/1708361/thumb.jpg,golc_thumb_2020_06_23_1708361,https://data.globe.gov/system/photos/2020/06/23/1708361/original.jpg,golc_2020_06_23_1708361
148,"30% MUC 93 [Urban, Roads and Parking]; 80% MUC 56 [Barren, Dirt/Other]; 20% MUC 31 (c) [Shrubs, Closely Spaced, Short Evergreen]; 20% MUC 32 (c) [Shrubs, Closely Spaced, Short Deciduous]; 80% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/22/1708696/thumb.jpg,golc_thumb_2020_06_22_1708696,https://data.globe.gov/system/photos/2020/06/22/1708696/original.jpg,golc_2020_06_22_1708696
149,"20% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 20% MUC 91 [Urban, Residential Property]; 40% MUC 93 [Urban, Roads and Parking]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]; 10% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/22/1708815/thumb.jpg,golc_thumb_2020_06_22_1708815,https://data.globe.gov/system/photos/2020/06/22/1708815/original.jpg,golc_2020_06_22_1708815
150,null,null,null,null,null
151,null,null,null,null,null
152,null,https://data.globe.gov/system/photos/2020/06/23/1709226/thumb.jpg,golc_thumb_2020_06_23_1709226,https://data.globe.gov/system/photos/2020/06/23/1709226/original.jpg,golc_2020_06_23_1709226
153,null,https://data.globe.gov/system/photos/2020/06/23/1709262/thumb.jpg,golc_thumb_2020_06_23_1709262,https://data.globe.gov/system/photos/2020/06/23/1709262/original.jpg,golc_2020_06_23_1709262
154,null,https://data.globe.gov/system/photos/2020/06/23/1709248/thumb.jpg,golc_thumb_2020_06_23_1709248,https://data.globe.gov/system/photos/2020/06/23/1709248/original.jpg,golc_2020_06_23_1709248
155,null,https://data.globe.gov/system/photos/2020/06/23/1709256/thumb.jpg,golc_thumb_2020_06_23_1709256,https://data.globe.gov/system/photos/2020/06/23/1709256/original.jpg,golc_2020_06_23_1709256
156,null,https://data.globe.gov/system/photos/2020/06/23/1709269/thumb.jpg,golc_thumb_2020_06_23_1709269,https://data.globe.gov/system/photos/2020/06/23/1709269/original.jpg,golc_2020_06_23_1709269
157,null,https://data.globe.gov/system/photos/2020/06/23/1709282/thumb.jpg,golc_thumb_2020_06_23_1709282,https://data.globe.gov/system/photos/2020/06/23/1709282/original.jpg,golc_2020_06_23_1709282
158,null,https://data.globe.gov/system/photos/2020/06/23/1709288/thumb.jpg,golc_thumb_2020_06_23_1709288,https://data.globe.gov/system/photos/2020/06/23/1709288/original.jpg,golc_2020_06_23_1709288
159,null,https://data.globe.gov/system/photos/2020/06/23/1709300/thumb.jpg,golc_thumb_2020_06_23_1709300,https://data.globe.gov/system/photos/2020/06/23/1709300/original.jpg,golc_2020_06_23_1709300
160,null,https://data.globe.gov/system/photos/2020/06/23/1709294/thumb.jpg,golc_thumb_2020_06_23_1709294,https://data.globe.gov/system/photos/2020/06/23/1709294/original.jpg,golc_2020_06_23_1709294
161,null,https://data.globe.gov/system/photos/2020/06/23/1709306/thumb.jpg,golc_thumb_2020_06_23_1709306,https://data.globe.gov/system/photos/2020/06/23/1709306/original.jpg,golc_2020_06_23_1709306
162,null,https://data.globe.gov/system/photos/2020/06/23/1709312/thumb.jpg,golc_thumb_2020_06_23_1709312,https://data.globe.gov/system/photos/2020/06/23/1709312/original.jpg,golc_2020_06_23_1709312
163,null,https://data.globe.gov/system/photos/2020/06/23/1709318/thumb.jpg,golc_thumb_2020_06_23_1709318,https://data.globe.gov/system/photos/2020/06/23/1709318/original.jpg,golc_2020_06_23_1709318
164,null,https://data.globe.gov/system/photos/2020/06/12/1680307/thumb.jpg,golc_thumb_2020_06_12_1680307,https://data.globe.gov/system/photos/2020/06/12/1680307/original.jpg,golc_2020_06_12_1680307
165,null,https://data.globe.gov/system/photos/2020/06/18/1695257/thumb.jpg,golc_thumb_2020_06_18_1695257,https://data.globe.gov/system/photos/2020/06/18/1695257/original.jpg,golc_2020_06_18_1695257
166,null,https://data.globe.gov/system/photos/2020/06/17/1692263/thumb.jpg,golc_thumb_2020_06_17_1692263,https://data.globe.gov/system/photos/2020/06/17/1692263/original.jpg,golc_2020_06_17_1692263
167,null,https://data.globe.gov/system/photos/2020/06/17/1694600/thumb.jpg,golc_thumb_2020_06_17_1694600,https://data.globe.gov/system/photos/2020/06/17/1694600/original.jpg,golc_2020_06_17_1694600
168,null,https://data.globe.gov/system/photos/2020/06/17/1694563/thumb.jpg,golc_thumb_2020_06_17_1694563,https://data.globe.gov/system/photos/2020/06/17/1694563/original.jpg,golc_2020_06_17_1694563
169,null,https://data.globe.gov/system/photos/2020/06/15/1688802/thumb.jpg,golc_thumb_2020_06_15_1688802,https://data.globe.gov/system/photos/2020/06/15/1688802/original.jpg,golc_2020_06_15_1688802
170,"10% MUC 56 [Barren, Dirt/Other]; 60% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]; 80% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 50% MUC 71 [Open Water, Freshwater]",https://data.globe.gov/system/photos/2020/06/22/1707381/thumb.jpg,golc_thumb_2020_06_22_1707381,https://data.globe.gov/system/photos/2020/06/22/1707381/original.jpg,golc_2020_06_22_1707381
171,"90% MUC 93 [Urban, Roads and Parking]; 60% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/24/1712337/thumb.jpg,golc_thumb_2020_06_24_1712337,https://data.globe.gov/system/photos/2020/06/24/1712337/original.jpg,golc_2020_06_24_1712337
172,"10% MUC 43 [Herbaceous/Grassland, Short Grass]; 50% MUC 01 (n) [Trees, Closely Spaced, Evergreen - Needle Leaved]; 50% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/14/1685730/thumb.jpg,golc_thumb_2020_06_14_1685730,https://data.globe.gov/system/photos/2020/06/14/1685730/original.jpg,golc_2020_06_14_1685730
173,null,https://data.globe.gov/system/photos/2020/06/28/1721933/thumb.jpg,golc_thumb_2020_06_28_1721933,https://data.globe.gov/system/photos/2020/06/28/1721933/original.jpg,golc_2020_06_28_1721933
174,null,https://data.globe.gov/system/photos/2020/06/26/1715054/thumb.jpg,golc_thumb_2020_06_26_1715054,https://data.globe.gov/system/photos/2020/06/26/1715054/original.jpg,golc_2020_06_26_1715054
175,null,https://data.globe.gov/system/photos/2020/06/23/1710911/thumb.jpg,golc_thumb_2020_06_23_1710911,https://data.globe.gov/system/photos/2020/06/23/1710911/original.jpg,golc_2020_06_23_1710911
176,null,https://data.globe.gov/system/photos/2020/06/05/1667373/thumb.jpg,golc_thumb_2020_06_05_1667373,https://data.globe.gov/system/photos/2020/06/05/1667373/original.jpg,golc_2020_06_05_1667373
177,null,null,null,null,null
178,"30% MUC 21 (c) [Shrubs, Closely Spaced, Tall Evergreen]; 30% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 70% MUC 56 [Barren, Dirt/Other]",https://data.globe.gov/system/photos/2020/06/17/1692773/thumb.jpg,golc_thumb_2020_06_17_1692773,https://data.globe.gov/system/photos/2020/06/17/1692773/original.jpg,golc_2020_06_17_1692773
179,"70% MUC 56 [Barren, Dirt/Other]; 10% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 71 [Open Water, Freshwater]; 40% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/17/1693022/thumb.jpg,golc_thumb_2020_06_17_1693022,https://data.globe.gov/system/photos/2020/06/17/1693022/original.jpg,golc_2020_06_17_1693022
180,"50% MUC 56 [Barren, Dirt/Other]; 50% MUC 42 [Herbaceous/Grassland, Medium Grass]; 70% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/17/1692837/thumb.jpg,golc_thumb_2020_06_17_1692837,https://data.globe.gov/system/photos/2020/06/17/1692837/original.jpg,golc_2020_06_17_1692837
181,null,https://data.globe.gov/system/photos/2020/06/05/1667730/thumb.jpg,golc_thumb_2020_06_05_1667730,https://data.globe.gov/system/photos/2020/06/05/1667730/original.jpg,golc_2020_06_05_1667730
182,"70% MUC 13 [Trees, Loosely Spaced, Extremely Dry]; 30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/06/1668865/thumb.jpg,golc_thumb_2020_06_06_1668865,https://data.globe.gov/system/photos/2020/06/06/1668865/original.jpg,golc_2020_06_06_1668865
183,"80% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 40% MUC 32 (c) [Shrubs, Closely Spaced, Short Deciduous]; 10% MUC 42 [Herbaceous/Grassland, Medium Grass]; 50% MUC 56 [Barren, Dirt/Other]",https://data.globe.gov/system/photos/2020/06/14/1683578/thumb.jpg,golc_thumb_2020_06_14_1683578,https://data.globe.gov/system/photos/2020/06/14/1683578/original.jpg,golc_2020_06_14_1683578
184,"10% MUC 32 (c) [Shrubs, Closely Spaced, Short Deciduous]; 20% MUC 42 [Herbaceous/Grassland, Medium Grass]; 70% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 70% MUC 56 [Barren, Dirt/Other]",https://data.globe.gov/system/photos/2020/06/17/1692854/thumb.jpg,golc_thumb_2020_06_17_1692854,https://data.globe.gov/system/photos/2020/06/17/1692854/original.jpg,golc_2020_06_17_1692854
185,null,https://data.globe.gov/system/photos/2020/07/15/1772574/thumb.jpg,golc_thumb_2020_07_15_1772574,https://data.globe.gov/system/photos/2020/07/15/1772574/original.jpg,golc_2020_07_15_1772574
186,null,https://data.globe.gov/system/photos/2020/07/23/1803784/thumb.jpg,golc_thumb_2020_07_23_1803784,https://data.globe.gov/system/photos/2020/07/23/1803784/original.jpg,golc_2020_07_23_1803784
187,null,https://data.globe.gov/system/photos/2020/07/23/1803811/thumb.jpg,golc_thumb_2020_07_23_1803811,https://data.globe.gov/system/photos/2020/07/23/1803811/original.jpg,golc_2020_07_23_1803811
188,null,https://data.globe.gov/system/photos/2020/07/23/1803778/thumb.jpg,golc_thumb_2020_07_23_1803778,https://data.globe.gov/system/photos/2020/07/23/1803778/original.jpg,golc_2020_07_23_1803778
189,null,https://data.globe.gov/system/photos/2020/07/30/1803856/thumb.jpg,golc_thumb_2020_07_30_1803856,https://data.globe.gov/system/photos/2020/07/30/1803856/original.jpg,golc_2020_07_30_1803856
190,"60% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 53 [Barren, Bare Rock]; 10% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/07/1668975/thumb.jpg,golc_thumb_2020_06_07_1668975,https://data.globe.gov/system/photos/2020/06/07/1668975/original.jpg,golc_2020_06_07_1668975
191,"30% MUC 91 [Urban, Residential Property]; 40% MUC 81 (4) [Cultivated, Other Agriculture]; 80% MUC 43 [Herbaceous/Grassland, Short Grass]; 30% MUC 1 [Trees, Loosely Spaced, Not Sure Which]",https://data.globe.gov/system/photos/2020/06/07/1670116/thumb.jpg,golc_thumb_2020_06_07_1670116,https://data.globe.gov/system/photos/2020/06/07/1670116/original.jpg,golc_2020_06_07_1670116
192,"90% MUC 91 [Urban, Residential Property]; 10% MUC 3 (l) [Shrubs, Loosely Spaced, Not Sure Which]",https://data.globe.gov/system/photos/2020/06/14/1683567/thumb.jpg,golc_thumb_2020_06_14_1683567,https://data.globe.gov/system/photos/2020/06/14/1683567/original.jpg,golc_2020_06_14_1683567
193,"40% MUC 91 [Urban, Residential Property]; 20% MUC 53 [Barren, Bare Rock]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/17/1693028/thumb.jpg,golc_thumb_2020_06_17_1693028,https://data.globe.gov/system/photos/2020/06/17/1693028/original.jpg,golc_2020_06_17_1693028
194,"100% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/17/1693033/thumb.jpg,golc_thumb_2020_06_17_1693033,https://data.globe.gov/system/photos/2020/06/17/1693033/original.jpg,golc_2020_06_17_1693033
